GeneType,GeneLength (5'-3'intron included),Isoform Number,Exon Number,AverageExon Length,Average Intron Length,Average5UTR Length,Average3UTR Length,Average CDS Length,GC Content,Purine Content,CodonUsageBias ,stAI,EP1,ESI1,EP2,ESI2,EP3,ESI3,EP4,ESI4
0,3437,4,11,193.3636364,327.1,94,222,1417.5,0.485322896,0.544031311,0.104276,0.4047,6.566923077,0.907929405,11.68965517,0.668831169,217,0.641025641,271,0.688378033
0,3005,6,10,210.2,385.0769231,111,163.75,912.5,0.556709957,0.4995671,0.251533,0.3991,65.24179487,0.483216721,33.79310345,0.598214286,1009,0.672351234,984,0.512466844
0,5864,3,8,442.25,782.2857143,75.5,452,2038,0.508488613,0.557349896,0.0953774,0.4045,4.173589744,0.62674293,17.17241379,0.601916376,312,0.538461538,401,0.50265252
0,3441,3,9,253,352.375,85.25,197,1523,0.527832351,0.566470203,0.123186,0.4988,20.60512821,0.543829629,42.75862069,0.629423329,934,0.510180995,1307,0.381309345
0,5519,1,13,289.8461538,145.9166667,55,65,3645,0.482730263,0.517817982,0.0872077,0.374,1.778717949,0.568790397,1.413793103,0.826530612,53,0.630769231,114,0.677115987
0,1057,1,1,1057,0,94,90,870,0.517754868,0.531500573,0.129498,0.3939,5.700769231,0.393798009,3.413793103,0.642857143,114,0.551282051,159,0.536050157
0,2276,1,2,1084.5,107,102,603,1461,0.529371585,0.554644809,0.149355,0.4359,2.366153846,0.787062484,20.03448276,0.665178571,405,0.605769231,324,0.526645768
0,1894,2,2,1636,0,70,582,981,0.56300813,0.517276423,0.180018,0.4034,15.97769231,0.83526187,4,0.659090909,410,0.70294599,628,0.573734409
0,2163,1,6,307.5,63.6,0,0,1842,0.518699187,0.589701897,0.133108,0.4336,0.047948718,0.867572156,0,0.785671573,6,0.980769231,5,0.862068966
0,1265,1,4,268.75,63.33333333,47,155,870,0.499427262,0.508591065,0.127712,0.3833,1.344871795,0.996677328,6.689655172,0.986921529,79,0.700854701,104,0.835249042
0,1275,1,1,1275,0,39,48,1185,0.513468013,0.483164983,0.126901,0.441,4.773589744,0.498951901,2.275862069,0.8,170,0.711538462,443,0.746258946
0,1744,2,4,479,58,85,489.5,720,0.560165975,0.543568465,0.148434,0.4726,5.812307692,0.6956471,5.413793103,0.661904762,216,0.399408284,388,0.629049112
0,1768,1,3,540.6666667,73,98,136,1287,0.575193798,0.560465116,0.0943356,0.4613,4.841282051,0.631975773,14.79310345,0.776029056,600,0.594674556,882,0.724137931
0,32594,3,10,649.3,4127.375,246,1169.75,1185,0.591121495,0.489875389,0.07453,0.3725,3.802051282,0.870729455,15.86206897,0.922413793,87,0.703846154,191,0.735109718
0,3057,1,2,447,2163,163,374,354,0.591036415,0.478991597,0.229535,0.4826,6.845641026,0.877935864,5.137931034,0.852216749,200,0.763736264,618,0.81703026
0,880,1,3,250.6666667,64,108,167,474,0.572327044,0.490566038,0.181271,0.4245,10.66974359,0.531040967,37.5862069,0.646428571,945,0.64764268,1492,0.674704606
0,1769,1,5,190.4,204.25,66,382,501,0.494047619,0.577380952,0.150473,0.4379,7.545128205,0.785229731,7.103448276,0.667857143,218,0.514423077,279,0.553448276
0,1137,1,2,536.5,64,12,17,1041,0.49137931,0.533524904,0.17318,0.4281,3.135384615,0.95393849,3.586206897,0.840225564,124,0.811355311,183,0.549071618
0,3079,2,6,607.1666667,56.25,40,184,2584.5,0.558052434,0.51423221,0.0927204,0.4386,2.779230769,0.996680793,10.31034483,0.991034071,115,0.885941645,268,0.882984737
0,794,1,2,369,56,50,89,546,0.60291439,0.540983607,0.217463,0.497,12.21846154,0.683879962,54.20689655,0.772132797,1364,0.548166786,2422,0.502525807
0,2356,1,4,533,74.66666667,78,239,1812,0.550413223,0.538292011,0.124377,0.4866,17.01820513,0.714031637,17.17241379,0.657294833,750,0.587740385,1384,0.452481077
0,2426,2,7,334.5714286,116.2,175,313.5,1227,0.56097561,0.514634146,0.107509,0.4428,7.995384615,0.617864347,8.172413793,0.56547619,336,0.679487179,543,0.554376658
0,1804,1,4,268,244,79,132,858,0.515679443,0.49941928,0.139294,0.4036,15.56897436,0.742502571,33.31034483,0.757488479,568,0.592621664,824,0.665472459
0,5537,3,7,967.1428571,164.4,101,2094,1349,0.507021434,0.479674797,0.0986833,0.4007,16.3174359,0.532599926,29.65517241,0.737517337,576,0.656498674,551,0.654482759
0,1160,1,3,328.6666667,87,95,138,750,0.569721116,0.548472776,0.2017,0.4839,4.999230769,0.997770171,7.862068966,0.982142857,152,0.884615385,425,0.851293103
0,1739,3,6,451.6666667,62.2,152,104,1295,0.559115179,0.504958047,0.0991319,0.4374,8.886666667,0.779815078,12.03448276,0.658008658,428,0.38,665,0.535982009
0,3914,2,9,325,186.4285714,209.3333333,842,1341,0.495535714,0.466517857,0.114188,0.4355,58.69487179,0.896508921,61.89655172,0.716773276,876,0.550167224,870,0.422237861
0,1285,2,3,722,63.5,85,467.5,666,0.532971996,0.5266486,0.110915,0.4329,2.920512821,0.461839627,1.896551724,0.642857143,116,0.592307692,285,0.587774295
0,4381,2,5,378.4,672.75,143,312,1119,0.512698413,0.53015873,0.166896,0.4289,3.331025641,0.772327364,9.75862069,0.762548263,162,0.837468983,317,0.866312997
0,851,1,2,396.5,58,65,17,708,0.497890295,0.500703235,0.169236,0.4323,12.01102564,0.321103818,13.68965517,0.563095238,412,0.451566952,647,0.414750958
0,636,1,5,78.2,61.25,5,80,303,0.41503268,0.552287582,0.194395,0.369,10.16230769,0.419935741,7.482758621,0.666666667,234,0.663461538,126,0.672413793
0,1144,1,3,336,68,65,115,825,0.531400966,0.541062802,0.150208,0.3928,2.131794872,0.719027203,0.793103448,0.871428571,66,0.807692308,135,0.789473684
0,2637,1,5,478.8,60.75,109,110,2172,0.527816092,0.525517241,0.104413,0.4143,6.446410256,0.738911244,6,0.670168067,234,0.509049774,342,0.498432602
0,4340,3,8,766.125,64.42857143,197,753,2807,0.484057971,0.543478261,0.102186,0.3989,2.696923077,0.788728258,7.827586207,0.735449735,214,0.524038462,303,0.484573503
0,13203,3,8,295,2889.25,167.8333333,381,969,0.596707819,0.5,0.135114,0.4189,13.89102564,0.827118096,8.034482759,0.767281106,317,0.64516129,235,0.666144201
0,1241,1,4,263.75,62,87,65,900,0.564784053,0.521594684,0.123416,0.4131,6.004871795,0.42681241,16.10344828,0.737882653,460,0.448717949,412,0.48806366
0,8559,3,13,405.1538462,639.8461538,349.3333333,339,2974,0.55678392,0.500502513,0.102069,0.3999,2.194871795,0.758782348,3.689655172,0.862012987,111,0.682692308,239,0.642036125
0,2321,1,6,328.3333333,70.2,111,320,1536,0.535412606,0.553606238,0.0749661,0.4196,4,0.667150159,6.034482759,0.840401786,255,0.661242604,517,0.710344828
0,1163,1,4,231,79.66666667,87,57,777,0.551282051,0.524358974,0.138181,0.4607,11.19307692,0.588191015,11.75862069,0.848351648,525,0.492723493,541,0.391200951
0,6618,2,5,566.2,1697.75,171,303,1605,0.598484848,0.531818182,0.139919,0.4684,3.431282051,0.995991335,6.655172414,0.975776398,102,0.867892977,291,0.845152895
0,2481,6,7,310,416,93,185,1151.5,0.555023923,0.527113238,0.172616,0.4577,17.8,0.531236628,89.72413793,0.666950113,2287,0.560409699,807,0.355761144
0,1330,1,2,635.5,59,87,275,906,0.530253025,0.455445545,0.130326,0.4175,5.862820513,0.497106883,3.517241379,0.732142857,241,0.695156695,308,0.528735632
0,2548,1,7,311,61.83333333,93,179,1902,0.483989501,0.516010499,0.0971767,0.4035,0.797948718,0.894227504,1.379310345,0.960526316,77,0.769230769,115,0.869252874
0,1139,1,4,216,91.66666667,67,119,675,0.532448378,0.576696165,0.171726,0.4499,3.658974359,0.806581257,35.55172414,0.748046875,946,0.634188034,571,0.586990596
0,10430,4,9,346.4444444,1874.375,88.66666667,662,1841.25,0.607028754,0.516506922,0.252473,0.5445,190.0076923,0.793628908,238.1724138,0.84668856,3466,0.667130919,7912,0.661257606
0,12305,4,8,505.75,3331.125,282,377,1974,0.530601922,0.544764795,0.146923,0.4229,15.07461538,0.887584479,26.93103448,0.554802956,553,0.478744939,626,0.554789272
0,545,1,2,239,67,59,92,324,0.565749235,0.495412844,0.243494,0.5175,28.27384615,0.539601688,10.37931034,0.523809524,379,0.568238213,548,0.443965517
0,425,1,2,183,59,75,102,186,0.576719577,0.423280423,0.318335,0.5543,35.77923077,0.957683931,1.517241379,0.923469388,136,0.954094293,5015,0.916842599
0,1446,1,1,1446,0,138,168,1137,0.525438596,0.55877193,0.0899032,0.4311,0.224102564,0.99795574,0.482758621,0.952380952,17,0.945054945,264,0.993290685
0,2000,1,3,627.3333333,59,110,185,1584,0.528040328,0.52236925,0.119481,0.4406,6.717692308,0.444503664,6.689655172,0.671052632,238,0.640468227,492,0.630541872
0,2190,2,4,594.25,109.6666667,167,51,1774.5,0.544903581,0.480991736,0.18821,0.4058,0.048974359,0.903722721,0.137931034,0.964285714,7,0.984615385,67,0.918965517
0,666,3,4,285.5,83,41.5,131,354,0.551820728,0.62464986,0.221963,0.5113,4.779230769,0.634542627,36.13793103,0.807491289,634,0.679864253,566,0.63617171
0,2034,1,4,465.75,57,79,125,1656,0.543701025,0.532248342,0.093654,0.4315,5.111538462,0.517977356,4.482758621,0.762605042,248,0.740384615,582,0.5982009
0,1107,1,5,173.4,60,86,106,672,0.546666667,0.441481481,0.12808,0.4293,19.43666667,0.798908609,9.034482759,0.628881988,388,0.572115385,629,0.463702359
0,7127,2,6,1043.5,881,444,1542,1128,0.553897181,0.53814262,0.137918,0.3786,7.361794872,0.737606339,25.4137931,0.777661064,344,0.730769231,222,0.651724138
0,1188,2,3,425,303,123,177.5,477,0.504166667,0.579166667,0.160402,0.4274,4.172307692,0.866714401,7,0.84981685,190,0.632478632,374,0.556832695
0,1890,1,3,494.6666667,203,114,152,1215,0.489326765,0.575533662,0.124191,0.4311,0.172564103,0.987730765,0.103448276,0.928571429,6,0.923076923,17,0.74137931
0,2931,1,6,423.8333333,77.6,31,166,2343,0.493606138,0.58226769,0.136955,0.413,1.080512821,0.850571357,5.206896552,0.881632653,185,0.801282051,206,0.8125
0,10317,1,2,701,8915,240,199,960,0.586708204,0.458982347,0.17335,0.4033,2.71025641,0.942482789,3.137931034,0.942857143,154,0.826923077,338,0.943426724
0,2145,2,6,334.3333333,75,303,119,1449,0.546201232,0.503080082,0.150316,0.4741,2.285128205,0.883399083,2.448275862,0.854591837,175,0.758012821,123,0.857758621
0,5147,5,9,559.8888889,1057,263.3333333,523.5,1194.6,0.561269841,0.508571429,0.149565,0.4696,42.45846154,0.813210403,27.65517241,0.64334638,1961,0.765189521,1458,0.488005997
0,972,3,9,135.5555556,59.6,55.2,127,426,0.55011655,0.540792541,0.22498,0.5363,86.02102564,0.748236109,102.5172414,0.717814371,3440,0.72269139,3637,0.613631104
0,2298,1,4,532.5,56,95,121,1911,0.528213166,0.505747126,0.0612071,0.4421,10.11051282,0.704661141,18.51724138,0.789835165,362,0.375457875,633,0.474801061
0,4147,1,5,782,59.25,129,211,3567,0.513445378,0.510644258,0.0849684,0.4128,5.815641026,0.659012146,5.034482759,0.746031746,184,0.622171946,305,0.577211394
0,744,1,2,345.5,53,192.5,72,231,0.508547009,0.52991453,0.237162,0.4316,13.53667056,0.748722088,10.72413793,0.639030612,402,0.583710407,865,0.386056972
0,2998,2,6,593.1666667,90.75,196,489,1761,0.546485261,0.49829932,0.0973837,0.4046,7.447948718,0.746727371,3.75862069,0.736263736,89,0.727272727,121,0.655172414
0,5293,1,5,858.8,249.75,143,1079,3069,0.583658854,0.536458333,0.129514,0.4093,1.747948718,0.755735493,8.379310345,0.824041812,268,0.694871795,302,0.780487805
0,16336,1,5,611.6,3319.5,86,221,2748,0.530716103,0.519447474,0.107331,0.4253,5.208717949,0.709246426,9.965517241,0.806349206,218,0.393491124,269,0.488843813
0,3096,1,3,900.3333333,197.5,173,458,2067,0.578743961,0.504347826,0.100084,0.4627,11.36025641,0.71000514,27.37931034,0.641865079,649,0.6484375,733,0.651515152
0,28142,2,7,834.2857143,7674.8,402.6666667,1305,1791,0.607023411,0.532887402,0.10727,0.3958,4.542051282,0.667732794,16.48275862,0.71361186,458,0.638111888,596,0.7408867
0,1303,3,5,341,60,146,330.5,435,0.54109589,0.593607306,0.167775,0.4565,0.846153846,0.987215337,2.206896552,0.961981567,63,0.634615385,31,0.67816092
0,7970,2,16,451.625,64.14285714,89,604.5,5871,0.536261491,0.504766769,0.0644005,0.4361,1.058717949,0.997623449,1.379310345,0.978571429,30,0.846153846,93,0.856321839
